"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"4015175-20","","大井(2)","","33.166993","130.134564","4015175-20","","0","4015175","",""
"4015176-20","","柳橋(2)","","33.161559","130.131643","4015176-20","","0","4015176","",""
"4015177-20","","廻里津(2)","","33.154629","130.125453","4015177-20","","0","4015177","",""
"4015178-20","","廻里江橋(2)","","33.151063","130.12381","4015178-20","","0","4015178","",""
"4015179-20","","竜王駅前(2)","","33.146768","130.122166","4015179-20","","0","4015179","",""
"4015180-20","","竜王崎(2)","","33.136408","130.123234","4015180-20","","0","4015180","",""
"4015181-20","","深浦(2)","","33.133609","130.112265","4015181-20","","0","4015181","",""
"4015182-20","","百貫(2)","","33.133031","130.109867","4015182-20","","0","4015182","",""
"4015183-20","","井手(2)","","33.126147","130.102717","4015183-20","","0","4015183","",""
"4015184-20","","新篭入口(2)","","33.124268","130.101232","4015184-20","","0","4015184","",""
"4015185-20","","乙丸東(2)","","33.119602","130.098528","4015185-20","","0","4015185","",""
"4015186-20","","鹿島本町東(2)","","33.116705","130.097427","4015186-20","","0","4015186","",""
"4003001-03","","鹿島バスセンター(3)","","33.11405","130.09686","4003001-03","","0","4003001","",""
"4003002-20","","中牟田(2)","","33.110897","130.097319","4003002-20","","0","4003002","",""
"4003003-20","","中川(2)","","33.107768","130.097862","4003003-20","","0","4003003","",""
"4003004-20","","小舟津(2)","","33.104409","130.102037","4003004-20","","0","4003004","",""
"4003005-20","","鹿島農協入口(2)","","33.102596","130.105833","4003005-20","","0","4003005","",""
"4003006-20","","しめご橋(2)","","33.10085","130.107965","4003006-20","","0","4003006","",""
"4003007-20","","石木津(2)","","33.098251","130.10861","4003007-20","","0","4003007","",""
"4003008-20","","浜三ツ角西(2)","","33.095761","130.111718","4003008-20","","0","4003008","",""
"4003009-20","","浜三ツ角(2)","","33.094983","130.112454","4003009-20","","0","4003009","",""
"4003010-20","","工場団地入口(2)","","33.093506","130.111313","4003010-20","","0","4003010","",""
"4003011-20","","大村方(2)","","33.090459","130.110252","4003011-20","","0","4003011","",""
"4003012-20","","古枝小学校前(2)","","33.082519","130.108851","4003012-20","","0","4003012","",""
"4003013-00","","祐徳神社前","","33.078148","130.109037","4003013-00","","0","4003013","",""
"4003012-10","","古枝小学校前(1)","","33.082388","130.108727","4003012-10","","0","4003012","",""
"4003011-10","","大村方(1)","","33.090203","130.110063","4003011-10","","0","4003011","",""
"4003010-10","","工場団地入口(1)","","33.093133","130.111031","4003010-10","","0","4003010","",""
"4003009-10","","浜三ツ角(1)","","33.095204","130.112525","4003009-10","","0","4003009","",""
"4003008-10","","浜三ツ角西(1)","","33.095645","130.111764","4003008-10","","0","4003008","",""
"4003007-10","","石木津(1)","","33.097351","130.108669","4003007-10","","0","4003007","",""
"4003006-10","","しめご橋(1)","","33.100016","130.108196","4003006-10","","0","4003006","",""
"4003005-10","","鹿島農協入口(1)","","33.102496","130.10584","4003005-10","","0","4003005","",""
"4003004-10","","小舟津(1)","","33.104321","130.101957","4003004-10","","0","4003004","",""
"4003003-10","","中川(1)","","33.107333","130.097772","4003003-10","","0","4003003","",""
"4003002-10","","中牟田(1)","","33.110243","130.097309","4003002-10","","0","4003002","",""
"4003001-01","","鹿島バスセンター(1)","","33.114115","130.097092","4003001-01","","0","4003001","",""
"4015186-10","","鹿島本町東(1)","","33.116663","130.097264","4015186-10","","0","4015186","",""
"4015185-10","","乙丸東(1)","","33.119714","130.098429","4015185-10","","0","4015185","",""
"4015184-10","","新篭入口(1)","","33.12414","130.100936","4015184-10","","0","4015184","",""
"4015183-10","","井手(1)","","33.126453","130.102852","4015183-10","","0","4015183","",""
"4015182-10","","百貫(1)","","33.132994","130.109192","4015182-10","","0","4015182","",""
"4015181-10","","深浦(1)","","33.1338","130.11322","4015181-10","","0","4015181","",""
"4015180-10","","竜王崎(1)","","33.137173","130.122818","4015180-10","","0","4015180","",""
"4015179-10","","竜王駅前(1)","","33.147088","130.122163","4015179-10","","0","4015179","",""
"4015178-10","","廻里江橋(1)","","33.150895","130.123634","4015178-10","","0","4015178","",""
"4015177-10","","廻里津(1)","","33.154692","130.125278","4015177-10","","0","4015177","",""
"4015176-10","","柳橋(1)","","33.162294","130.13185","4015176-10","","0","4015176","",""
"4015175-10","","大井(1)","","33.167052","130.134405","4015175-10","","0","4015175","",""
"4015174-10","","干拓道(1)","","33.169123","130.135351","4015174-10","","0","4015174","",""
"4015173-10","","白石中学校前(1)","","33.174276","130.137614","4015173-10","","0","4015173","",""
"4015172-10","","廿治町(1)","","33.179268","130.13926","4015172-10","","0","4015172","",""
"4015171-10","","白石中町(1)","","33.182882","130.14014","4015171-10","","0","4015171","",""
"4015170-10","","白石(1)","","33.187064","130.140983","4015170-10","","0","4015170","",""
"4015169-10","","六角橋(1)","","33.193353","130.140643","4015169-10","","0","4015169","",""
"4015168-10","","下小田(1)","","33.198887","130.144283","4015168-10","","0","4015168","",""
"4015167-10","","八丁(1)","","33.201316","130.146502","4015167-10","","0","4015167","",""
"4015166-10","","千反松(1)","","33.207608","130.150663","4015166-10","","0","4015166","",""
"4015165-10","","江北学校入口(1)","","33.214619","130.154752","4015165-10","","0","4015165","",""
"4009080-20","","久保山(2)","","33.088617","130.105454","4009080-20","","0","4009080","",""
"4009081-20","","誕生院前(2)","","33.096618","130.10281","4009081-20","","0","4009081","",""
"4009082-20","","執行分(2)","","33.10152","130.101972","4009082-20","","0","4009082","",""
"4009083-20","","泉通り(2)","","33.104353","130.100946","4009083-20","","0","4009083","",""
"4009084-10","","鹿島本町西(1)","","33.116425","130.095177","4009084-10","","0","4009084","",""
"4009085-20","","乙丸西(2)","","33.119914","130.096891","4009085-20","","0","4009085","",""
"4009086-20","","貝の橋(2)","","33.122362","130.091544","4009086-20","","0","4009086","",""
"4009087-20","","五の宮(2)","","33.122049","130.085579","4009087-20","","0","4009087","",""
"4009088-20","","大牟田(2)","","33.123342","130.079228","4009088-20","","0","4009088","",""
"4009089-20","","真崎(2)","","33.124358","130.071949","4009089-20","","0","4009089","",""
"4009090-20","","五町田(2)","","33.125609","130.062831","4009090-20","","0","4009090","",""
"4009091-03","","嬉野市役所塩田庁舎前(3)","","33.127786","130.05867","4009091-03","","0","4009091","",""
"4009092-20","","下野辺田(2)","","33.12808","130.051006","4009092-20","","0","4009092","",""
"4009093-20","","塩田小学校前(2)","","33.126329","130.043501","4009093-20","","0","4009093","",""
"4009094-20","","宮の元(2)","","33.126853","130.039614","4009094-20","","0","4009094","",""
"4009095-20","","美野入口(2)","","33.130219","130.032539","4009095-20","","0","4009095","",""
"4009096-20","","塩吹(2)","","33.132877","130.030439","4009096-20","","0","4009096","",""
"4009097-20","","橋山入口(2)","","33.136374","130.02454","4009097-20","","0","4009097","",""
"4009098-20","","万才(2)","","33.135579","130.015931","4009098-20","","0","4009098","",""
"4009099-20","","蛍橋(2)","","33.12979","130.00683","4009099-20","","0","4009099","",""
"4009100-20","","五代(2)","","33.128058","130.004592","4009100-20","","0","4009100","",""
"4009101-20","","式浪入口(2)","","33.124634","130.002945","4009101-20","","0","4009101","",""
"4007053-20","","一位原(2)","","33.117893","130.001551","4007053-20","","0","4007053","",""
"4005042-20","","今寺(2)","","33.109554","129.99978","4005042-20","","0","4005042","",""
"4005041-20","","嬉野高校前(2)","","33.107529","129.997686","4005041-20","","0","4005041","",""
"4005040-03","","築城(3)","","33.103823","129.993868","4005040-03","","0","4005040","",""
"4005039-20","","温泉四区(2)","","33.102166","129.99218","4005039-20","","0","4005039","",""
"4006052-00","","昭和通り","","33.100807","129.989842","4006052-00","","0","4006052","",""
"4005038-20","","公会堂前(2)","","33.09988","129.987788","4005038-20","","0","4005038","",""
"4005035-20","","体育館前(2)","","33.09883","129.985393","4005035-20","","0","4005035","",""
"4005034-20","","嬉野医療センター前(2)","","33.098581","129.980261","4005034-20","","0","4005034","",""
"4005033-00","","嬉野温泉バスセンター","","33.096185","129.98176","4005033-00","","0","4005033","",""
"4005032-00","","湯の田","","33.095585","129.97879","4005032-00","","0","4005032","",""
"4005034-10","","嬉野医療センター前(1)","","33.098004","129.980253","4005034-10","","0","4005034","",""
"4005035-10","","体育館前(1)","","33.098554","129.984466","4005035-10","","0","4005035","",""
"4005038-10","","公会堂前(1)","","33.100384","129.988566","4005038-10","","0","4005038","",""
"4005039-10","","温泉四区(1)","","33.102388","129.992206","4005039-10","","0","4005039","",""
"4005040-01","","築城(1)","","33.105062","129.994935","4005040-01","","0","4005040","",""
"4005041-10","","嬉野高校前(1)","","33.107633","129.9976","4005041-10","","0","4005041","",""
"4005042-10","","今寺(1)","","33.109714","129.999807","4005042-10","","0","4005042","",""
"4007053-10","","一位原(1)","","33.117879","130.001397","4007053-10","","0","4007053","",""
"4009101-10","","式浪入口(1)","","33.124773","130.002889","4009101-10","","0","4009101","",""
"4009100-10","","五代(1)","","33.128248","130.00481","4009100-10","","0","4009100","",""
"4009099-10","","蛍橋(1)","","33.130044","130.006846","4009099-10","","0","4009099","",""
"4009098-10","","万才(1)","","33.135206","130.014994","4009098-10","","0","4009098","",""
"4009097-10","","橋山入口(1)","","33.136543","130.024722","4009097-10","","0","4009097","",""
"4009096-10","","塩吹(1)","","33.13221","130.03079","4009096-10","","0","4009096","",""
"4009095-10","","美野入口(1)","","33.130356","130.032602","4009095-10","","0","4009095","",""
"4009094-10","","宮の元(1)","","33.126944","130.040154","4009094-10","","0","4009094","",""
"4009093-10","","塩田小学校前(1)","","33.126463","130.043627","4009093-10","","0","4009093","",""
"4009092-10","","下野辺田(1)","","33.12825","130.050937","4009092-10","","0","4009092","",""
"4009091-02","","嬉野市役所塩田庁舎前(2)","","33.126897","130.059729","4009091-02","","0","4009091","",""
"4009090-10","","五町田(1)","","33.12575","130.062744","4009090-10","","0","4009090","",""
"4009089-10","","真崎(1)","","33.124428","130.072307","4009089-10","","0","4009089","",""
"4009088-10","","大牟田(1)","","33.123441","130.079268","4009088-10","","0","4009088","",""
"4009087-10","","五の宮(1)","","33.122152","130.08543","4009087-10","","0","4009087","",""
"4009086-10","","貝の橋(1)","","33.12246","130.091606","4009086-10","","0","4009086","",""
"4009085-10","","乙丸西(1)","","33.11935","130.096731","4009085-10","","0","4009085","",""
"4009084-20","","鹿島本町西(2)","","33.116397","130.095293","4009084-20","","0","4009084","",""
"4009083-10","","泉通り(1)","","33.104504","130.101007","4009083-10","","0","4009083","",""
"4009082-10","","執行分(1)","","33.101666","130.102059","4009082-10","","0","4009082","",""
"4009081-10","","誕生院前(1)","","33.0961","130.103015","4009081-10","","0","4009081","",""
"4009080-10","","久保山(1)","","33.088588","130.105614","4009080-10","","0","4009080","",""
"4003001-02","","鹿島バスセンター(2)","","33.114029","130.096888","4003001-02","","0","4003001","",""
"4011102-00","","鹿島新町","","33.111499","130.095208","4011102-00","","0","4011102","",""
"4011103-03","","公園入口(3)","","33.109744","130.094181","4011103-03","","0","4011103","",""
"4011104-20","","西牟田(2)","","33.110049","130.088485","4011104-20","","0","4011104","",""
"4011105-00","","鹿島総合庁舎前","","33.10998","130.087047","4011105-00","","0","4011105","",""
"4011106-20","","黒川(2)","","33.105481","130.084257","4011106-20","","0","4011106","",""
"4011107-20","","伏原入口(2)","","33.100207","130.080016","4011107-20","","0","4011107","",""
"4011108-20","","浅浦入口(2)","","33.09766","130.076617","4011108-20","","0","4011108","",""
"4011110-20","","平山(2)","","33.099246","130.070165","4011110-20","","0","4011110","",""
"4011111-20","","塩田分岐(2)","","33.10019","130.064757","4011111-20","","0","4011111","",""
"4011112-00","","八天社前","","33.09959","130.057314","4011112-00","","0","4011112","",""
"4011113-20","","北山(2)","","33.098645","130.052244","4011113-20","","0","4011113","",""
"4011114-00","","鳥越","","33.099861","130.043444","4011114-00","","0","4011114","",""
"4011115-20","","東吉田下(2)","","33.092207","130.027625","4011115-20","","0","4011115","",""
"4011116-00","","東吉田","","33.089314","130.026054","4011116-00","","0","4011116","",""
"4011117-00","","納戸料","","33.087106","130.020418","4011117-00","","0","4011117","",""
"4011118-20","","羽口坂(2)","","33.082218","130.01928","4011118-20","","0","4011118","",""
"4011119-00","","上皿屋","","33.083039","130.016138","4011119-00","","0","4011119","",""
"4011120-00","","下皿屋","","33.084872","130.015828","4011120-00","","0","4011120","",""
"4011121-20","","西吉田入口(2)","","33.087169","130.01459","4011121-20","","0","4011121","",""
"4011122-00","","西吉田下山","","33.089511","130.009369","4011122-00","","0","4011122","",""
"4011123-00","","兎鹿野入口","","33.095578","130.003126","4011123-00","","0","4011123","",""
